,GUID,Inicio,Segmento,Tiempo Medio Interacción,Tiempo primer contacto Agente,palabras_totales,dominancia,Fin
897,0001WaFJ133Y2HSE,2020-08-08 16:50:28,Chat - Salud,11.7,3.0,243,agente,2020-08-08 16:54:41
898,0001WaFJ133Y2HSG,2020-08-08 16:51:10,Chat - Afiliaciones,16.285714285714285,4.0,84,agente,2020-08-08 16:53:30
899,0001WaFJ133Y2J08,2020-08-08 17:06:33,Chat - Afiliaciones,62.75,261.0,345,agente,2020-08-08 17:16:29
900,0001WaFJ133Y2JES,2020-08-08 17:50:14,Chat - Salud,24.615384615384606,4.0,114,agente,2020-08-08 17:57:51
901,0001WaFJ133Y2JPP,2020-08-08 18:22:57,Chat - Afiliaciones,18.88888888888889,3.0,123,agente,2020-08-08 18:25:54
902,0001WaFJ133Y2JS7,2020-08-08 18:41:50,Chat - Afiliaciones,19.2,3.0,155,agente,2020-08-08 18:46:47
903,0001WaFJ133Y2K6W,2020-08-08 20:08:26,Chat - Afiliaciones,18.454545454545453,3.0,339,agente,2020-08-08 20:11:57
904,0001WaFJ133Y2K82,2020-08-08 20:12:36,Chat - Salud,31.45454545454545,69.0,132,agente,2020-08-08 20:18:47
905,0001WaFJ133Y2KMQ,2020-08-08 21:34:27,Chat - Afiliaciones,32.8,3.0,40,agente,2020-08-08 21:37:25
906,0001WaFJ133Y2MU0,2020-08-10 11:28:16,Chat - Salud,59.75,46.0,132,agente,2020-08-10 11:40:32
907,0001WaFJ133Y2N9H,2020-08-10 12:20:47,Chat - Salud,63.42857142857143,71.0,68,agente,2020-08-10 12:29:48
908,0001WaFJ133Y2NFX,2020-08-10 12:33:49,Chat - Salud,29.25,48.0,176,agente,2020-08-10 12:53:28
909,0001WaFJ133Y2NS8,2020-08-10 12:59:54,Chat - Salud,40.375,33.0,75,agente,2020-08-10 13:07:23
910,0001WaFJ133Y2NU3,2020-08-10 13:04:55,Chat - Salud,38.92857142857143,230.0,284,agente,2020-08-10 13:23:11
911,0001WaFJ133Y2P28,2020-08-10 13:21:07,Chat - Afiliaciones,81.66666666666667,4.0,69,agente,2020-08-10 13:29:29
912,0001WaFJ133Y2P2U,2020-08-10 13:21:49,Chat - Salud,49.77777777777778,56.0,85,agente,2020-08-10 13:29:29
913,0001WaFJ133Y2P5P,2020-08-10 13:25:22,Chat - Afiliaciones,81.41666666666667,33.0,132,agente,2020-08-10 13:46:19
914,0001WaFJ133Y2PFW,2020-08-10 13:38:46,Chat - Salud,87.75,37.0,115,agente,2020-08-10 14:01:16
915,0001WaFJ133Y2PGS,2020-08-10 13:39:51,Chat - Salud,69.0,292.0,97,agente,2020-08-10 13:52:18
916,0001WaFJ133Y2PMW,2020-08-10 13:48:11,Chat - Afiliaciones,213.8,1158.0,193,agente,2020-08-10 14:30:05
917,0001WaFJ133Y2Q24,2020-08-10 14:10:42,Chat - Salud,35.69565217391305,91.0,205,agente,2020-08-10 14:25:39
918,0001WaFJ133Y2Q3E,2020-08-10 14:13:26,Chat - Afiliaciones,260.7,819.0,84,agente,2020-08-10 15:03:40
919,0001WaFJ133Y2Q82,2020-08-10 14:22:33,Chat - Afiliaciones,336.5,25.0,32,agente,2020-08-10 14:58:23
920,0001WaFJ133Y2QAW,2020-08-10 14:26:17,Chat - Salud,58.4,108.0,137,agente,2020-08-10 14:36:29
921,0001WaFJ133Y2QHV,2020-08-10 14:38:12,Chat - Salud,75.28571428571429,341.0,331,agente,2020-08-10 14:50:03
922,0001WaFJ133Y2R1U,2020-08-10 15:04:16,Chat - Afiliaciones,239.7142857142857,145.0,235,agente,2020-08-10 15:46:53
923,0001WaFJ133Y2R4M,2020-08-10 15:07:28,Chat - Afiliaciones,543.0,37.0,314,agente,2020-08-10 15:49:33
924,0001WaFJ133Y2RCQ,2020-08-10 15:20:22,Chat - Salud,17.5625,42.0,331,agente,2020-08-10 15:30:36
925,0001WaFJ133Y2RVA,2020-08-10 15:39:42,Chat - Afiliaciones,463.0,1571.0,55,agente,2020-08-10 16:35:46
926,0001WaFJ133Y2RVJ,2020-08-10 15:40:02,Chat - Salud,72.85714285714286,127.0,68,agente,2020-08-10 15:48:59
927,0001WaFJ133Y2S9K,2020-08-10 15:58:15,Chat - Salud,61.75,30.0,79,agente,2020-08-10 16:11:19
928,0001WaFJ133Y2SBQ,2020-08-10 16:01:05,Chat - Salud,76.72727272727273,56.0,118,agente,2020-08-10 16:15:22
929,0001WaFJ133Y2SNB,2020-08-10 16:15:56,Chat - Salud,25.074074074074073,204.0,450,agente,2020-08-10 16:33:42
930,0001WaFJ133Y2SR3,2020-08-10 16:20:39,Chat - Salud,49.45,104.0,118,agente,2020-08-10 16:37:54
931,0001WaFJ133Y2SR5,2020-08-10 16:20:43,Chat - Afiliaciones,380.83333333333326,558.0,32,agente,2020-08-10 17:02:27
932,0001WaFJ133Y2T2X,2020-08-10 16:32:20,Chat - Afiliaciones,360.875,2453.0,157,cliente,2020-08-10 17:25:21
933,0001WaFJ133Y2U7Q,2020-08-10 17:14:32,Chat - Salud,38.06666666666667,177.0,109,agente,2020-08-10 17:24:34
934,0001WaFJ133Y2UCX,2020-08-10 17:22:46,Chat - Salud,41.888888888888886,70.0,130,agente,2020-08-10 17:29:11
935,0001WaFJ133Y2UK0,2020-08-10 17:29:38,Chat - Salud,39.285714285714285,3.0,100,agente,2020-08-10 17:34:30
936,0001WaFJ133Y2UK8,2020-08-10 17:30:00,Chat - Salud,22.65625,3.0,255,agente,2020-08-10 17:42:13
937,0001WaFJ133Y2UQA,2020-08-10 17:37:04,Chat - Salud,27.66666666666667,71.0,216,agente,2020-08-10 17:51:03
938,0001WaFJ133Y2V94,2020-08-10 18:11:20,Chat - Salud,19.08,2.0,269,agente,2020-08-10 18:20:50
939,0001WaFJ133Y2VHA,2020-08-10 18:24:08,Chat - Salud,30.91666666666667,96.0,438,agente,2020-08-10 18:33:00
940,0001WaFJ133Y2VMW,2020-08-10 18:29:58,Chat - Afiliaciones,111.78947368421049,1238.0,402,agente,2020-08-10 19:05:31
941,0001WaFJ133Y2VYJ,2020-08-10 18:46:52,Chat - Salud,20.02439024390244,3.0,334,agente,2020-08-10 19:00:48
942,0001WaFJ133Y2W1M,2020-08-10 18:51:38,Chat - Afiliaciones,88.26315789473685,724.0,146,agente,2020-08-10 19:19:44
943,0001WaFJ133Y2W2B,2020-08-10 18:53:12,Chat - Salud,24.69230769230769,3.0,160,agente,2020-08-10 19:00:22
944,0001WaFJ133Y2WFA,2020-08-10 19:19:30,Chat - Afiliaciones,134.0909090909091,1018.0,206,agente,2020-08-10 19:44:42
945,0001WaFJ133Y2WJX,2020-08-10 19:26:02,Chat - Afiliaciones,289.2857142857143,85.0,64,agente,2020-08-10 19:59:54
946,0001WaFJ133Y2XAF,2020-08-10 20:05:19,Chat - Salud,21.761904761904763,4.0,255,agente,2020-08-10 20:13:08
947,0001WaFJ133Y2XQP,2020-08-10 20:24:57,Chat - Afiliaciones,358.42857142857144,980.0,40,agente,2020-08-10 21:06:59
948,0001WaFJ133Y2XVC,2020-08-10 20:37:59,Chat - Afiliaciones,497.6,4.0,40,agente,2020-08-10 21:19:35
949,0001WaFJ133Y2Y7G,2020-08-10 20:57:57,Chat - Salud,31.75,13.0,80,agente,2020-08-10 21:02:22
950,0001WaFJ133Y2YHR,2020-08-10 21:19:48,Chat - Salud,22.05,3.0,169,agente,2020-08-10 21:27:17
951,0001WaFJ133Y2YRU,2020-08-10 21:30:14,Chat - Afiliaciones,248.83333333333331,87.0,41,agente,2020-08-10 21:55:14
952,0001WaFJ133Y3110,2020-08-10 22:51:32,Chat - Afiliaciones,91.5,3.0,188,agente,2020-08-10 23:10:07
953,0001WaFJ133Y31AQ,2020-08-10 23:19:06,Chat - Afiliaciones,51.13333333333333,87.0,95,agente,2020-08-10 23:32:01
954,0001WaFJ133Y31V5,2020-08-11 00:45:27,Chat - Afiliaciones,35.6,2.0,41,agente,2020-08-11 00:48:32
955,0001WaFJ133Y3261,2020-08-11 11:48:46,Chat - Salud,39.846153846153854,17.0,110,agente,2020-08-11 12:04:05
956,0001WaFJ133Y333Y,2020-08-11 13:23:16,Chat - Salud,15.1,4.0,201,agente,2020-08-11 13:29:58
957,0001WaFJ133Y33B9,2020-08-11 13:38:44,Chat - Salud,14.727272727272727,3.0,509,agente,2020-08-11 13:46:59
958,0001WaFJ133Y33NB,2020-08-11 13:56:56,Chat - Salud,22.16666666666667,3.0,62,agente,2020-08-11 14:00:36
959,0001WaFJ133Y34A5,2020-08-11 14:33:18,Chat - Salud,29.461538461538463,3.0,114,agente,2020-08-11 14:43:09
960,0001WaFJ133Y34DH,2020-08-11 14:40:03,Chat - Afiliaciones,191.5555555555556,1496.0,369,agente,2020-08-11 15:08:55
961,0001WaFJ133Y352G,2020-08-11 15:10:20,Chat - Salud,20.857142857142858,3.0,289,agente,2020-08-11 15:18:16
962,0001WaFJ133Y353K,2020-08-11 15:11:17,Chat - Afiliaciones,276.6,4.0,31,agente,2020-08-11 15:35:04
963,0001WaFJ133Y364C,2020-08-11 16:06:47,Chat - Salud,15.144144144144144,43.0,492,agente,2020-08-11 16:36:54
964,0001WaFJ133Y370N,2020-08-11 16:58:15,Chat - Afiliaciones,201.83333333333331,63.0,31,agente,2020-08-11 17:21:32
965,0001WaFJ133Y377S,2020-08-11 17:12:32,Chat - Salud,23.33333333333333,2.0,60,agente,2020-08-11 17:15:39
966,0001WaFJ133Y37JA,2020-08-11 17:31:42,Chat - Salud,5.7142857142857135,4.0,101,agente,2020-08-11 17:33:12
967,0001WaFJ133Y37VT,2020-08-11 17:52:11,Chat - Salud,27.066666666666666,28.0,150,agente,2020-08-11 17:59:54
968,0001WaFJ133Y38DB,2020-08-11 18:27:08,Chat - Salud,12.5,3.0,131,agente,2020-08-11 18:30:09
969,0001WaFJ133Y38GU,2020-08-11 18:35:45,Chat - Salud,28.11111111111111,4.0,319,agente,2020-08-11 18:40:08
970,0001WaFJ133Y38V2,2020-08-11 18:57:05,Chat - Salud,23.44,63.0,401,agente,2020-08-11 19:07:56
971,0001WaFJ133Y38VJ,2020-08-11 18:57:43,Chat - Afiliaciones,59.84615384615386,458.0,298,agente,2020-08-11 19:10:48
972,0001WaFJ133Y3993,2020-08-11 19:25:40,Chat - Salud,17.214285714285715,3.0,240,agente,2020-08-11 19:31:15
973,0001WaFJ133Y39AR,2020-08-11 19:29:18,Chat - Salud,16.0,4.0,64,agente,2020-08-11 19:41:11
974,0001WaFJ133Y39C5,2020-08-11 19:31:02,Chat - Afiliaciones,103.4,2.0,40,agente,2020-08-11 19:39:46
975,0001WaFJ133Y39EV,2020-08-11 19:35:53,Chat - Afiliaciones,85.85714285714286,24.0,77,agente,2020-08-11 19:46:02
976,0001WaFJ133Y3A12,2020-08-11 20:12:22,Chat - Salud,25.83333333333333,3.0,63,agente,2020-08-11 20:15:09
977,0001WaFJ133Y3A1K,2020-08-11 20:12:44,Chat - Salud,22.75,3.0,67,agente,2020-08-11 20:15:53
978,0001WaFJ133Y3ABR,2020-08-11 20:35:27,Chat - Salud,18.933333333333334,52.0,179,agente,2020-08-11 20:43:45
979,0001WaFJ133Y3AJN,2020-08-11 20:50:02,Chat - Afiliaciones,243.0,2055.0,296,agente,2020-08-11 21:38:51
980,0001WaFJ133Y3AYP,2020-08-11 21:14:29,Chat - Afiliaciones,435.125,3.0,114,agente,2020-08-11 22:13:35
981,0001WaFJ133Y3BMG,2020-08-11 21:58:09,Chat - Salud,40.6,97.0,110,agente,2020-08-11 22:12:16
982,0001WaFJ133Y3BTG,2020-08-11 22:15:01,Chat - Salud,19.25,3.0,100,agente,2020-08-11 22:20:13
983,0001WaFJ133Y3C6D,2020-08-11 22:44:44,Chat - Afiliaciones,274.42857142857144,312.0,42,agente,2020-08-11 23:16:52
984,0001WaFJ133Y3C98,2020-08-11 22:52:32,Chat - Salud,84.33333333333333,246.0,74,agente,2020-08-11 23:05:48
985,0001WaFJ133Y3CFD,2020-08-11 23:11:00,Chat - Afiliaciones,161.0,944.0,78,agente,2020-08-11 23:35:16
986,0001WaFJ133Y3CNE,2020-08-11 23:31:37,Chat - Afiliaciones,159.0,328.0,23,agente,2020-08-11 23:45:34
987,0001WaFJ133Y3CTE,2020-08-11 23:46:16,Chat - Afiliaciones,102.45454545454544,137.0,96,agente,2020-08-12 00:05:18
988,0001WaFJ133Y3D0D,2020-08-12 00:53:44,Chat - Afiliaciones,33.473684210526315,3.0,306,agente,2020-08-12 01:04:27
989,0001WaFJ133Y3D2D,2020-08-12 01:36:50,Chat - Afiliaciones,41.46153846153846,11.0,171,agente,2020-08-12 01:46:13
990,0001WaFJ133Y3DJT,2020-08-12 12:17:49,Chat - Afiliaciones,15.0,4.0,67,agente,2020-08-12 12:19:52
991,0001WaFJ133Y3DSF,2020-08-12 12:35:35,Chat - Salud,23.0,4.0,68,agente,2020-08-12 12:38:53
992,0001WaFJ133Y3DSV,2020-08-12 12:37:12,Chat - Salud,22.61111111111111,3.0,393,agente,2020-08-12 12:44:09
993,0001WaFJ133Y3DUC,2020-08-12 12:40:56,Chat - Afiliaciones,35.375,12.0,78,agente,2020-08-12 12:46:13
994,0001WaFJ133Y3E4G,2020-08-12 13:02:58,Chat - Salud,26.70588235294117,51.0,208,agente,2020-08-12 13:11:56
995,0001WaFJ133Y3EDU,2020-08-12 13:20:09,Chat - Afiliaciones,20.095238095238095,3.0,326,agente,2020-08-12 13:28:10
996,0001WaFJ133Y3EHN,2020-08-12 13:26:42,Chat - Salud,19.428571428571427,3.0,305,agente,2020-08-12 13:34:37
997,0001WaFJ133Y3ESU,2020-08-12 13:42:22,Chat - Salud,20.666666666666668,3.0,60,agente,2020-08-12 13:46:01
998,0001WaFJ133Y3FNG,2020-08-12 14:36:52,Chat - Afiliaciones,298.1666666666667,36.0,36,agente,2020-08-12 15:06:55
999,0001WaFJ133Y3G19,2020-08-12 15:01:06,Chat - Salud,18.166666666666668,4.0,60,agente,2020-08-12 15:04:45
1000,0001WaFJ133Y3G2Q,2020-08-12 15:04:24,Chat - Afiliaciones,141.80952380952382,959.0,217,agente,2020-08-12 15:54:36
1001,0001WaFJ133Y3GDM,2020-08-12 15:27:36,Chat - Salud,19.9,29.0,134,agente,2020-08-12 15:34:48
1002,0001WaFJ133Y3GH0,2020-08-12 15:32:17,Chat - Salud,21.38095238095238,4.0,402,agente,2020-08-12 15:47:31
1003,0001WaFJ133Y3H0U,2020-08-12 15:59:46,Chat - Salud,38.92857142857143,31.0,89,agente,2020-08-12 16:11:11
1004,0001WaFJ133Y3H2B,2020-08-12 16:02:24,Chat - Afiliaciones,443.6,3.0,35,agente,2020-08-12 16:39:55
1005,0001WaFJ133Y3HUY,2020-08-12 16:49:56,Chat - Salud,10.925925925925926,3.0,217,agente,2020-08-12 16:57:29
1006,0001WaFJ133Y3J6N,2020-08-12 17:10:09,Chat - Salud,21.5,4.0,210,agente,2020-08-12 17:18:45
1007,0001WaFJ133Y3JFS,2020-08-12 17:27:16,Chat - Salud,15.083333333333336,2.0,216,agente,2020-08-12 17:31:53
1008,0001WaFJ133Y3JU7,2020-08-12 17:55:47,Chat - Salud,24.3125,4.0,152,agente,2020-08-12 18:02:33
1009,0001WaFJ133Y3JUR,2020-08-12 17:57:09,Chat - Salud,22.904761904761905,52.0,258,agente,2020-08-12 18:07:48
1010,0001WaFJ133Y3K1F,2020-08-12 18:05:39,Chat - Afiliaciones,121.125,2006.0,305,agente,2020-08-12 18:54:15
1011,0001WaFJ133Y3KN7,2020-08-12 18:46:37,Chat - Afiliaciones,117.45454545454544,97.0,175,agente,2020-08-12 19:08:16
1012,0001WaFJ133Y3KQR,2020-08-12 18:55:28,Chat - Afiliaciones,85.0,150.0,223,agente,2020-08-12 19:18:16
1013,0001WaFJ133Y3KV4,2020-08-12 19:05:01,Chat - Afiliaciones,122.21052631578951,579.0,247,agente,2020-08-12 19:43:50
1014,0001WaFJ133Y3MF7,2020-08-12 19:49:54,Chat - Afiliaciones,176.0,3.0,40,agente,2020-08-12 20:04:43
1015,0001WaFJ133Y3MV3,2020-08-12 20:19:50,Chat - Afiliaciones,273.25,54.0,76,agente,2020-08-12 20:39:22
1016,0001WaFJ133Y3NHU,2020-08-12 21:03:20,Chat - Afiliaciones,52.14285714285714,55.0,138,agente,2020-08-12 21:09:32
1017,0001WaFJ133Y3NM4,2020-08-12 21:08:30,Chat - Afiliaciones,73.16666666666667,439.0,80,cliente,2020-08-12 21:16:37
1018,0001WaFJ133Y3NPY,2020-08-12 21:13:30,Chat - Salud,17.1875,5.0,223,agente,2020-08-12 21:18:14
1019,0001WaFJ133Y3NXE,2020-08-12 21:35:08,Chat - Salud,70.16666666666667,3.0,59,agente,2020-08-12 21:42:30
1020,0001WaFJ133Y3P1B,2020-08-12 21:42:22,Chat - Salud,67.0,2.0,41,agente,2020-08-12 21:47:31
1021,0001WaFJ133Y3P6R,2020-08-12 21:54:42,Chat - Salud,47.0,4.0,57,agente,2020-08-12 22:01:52
1022,0001WaFJ133Y3PM9,2020-08-12 22:20:38,Chat - Afiliaciones,182.2,3.0,40,agente,2020-08-12 22:38:01
1023,0001WaFJ133Y3Q2H,2020-08-12 23:03:31,Chat - Salud,66.42857142857143,14.0,72,agente,2020-08-12 23:12:32
1024,0001WaFJ133Y3R94,2020-08-13 12:24:03,Chat - Afiliaciones,41.81818181818182,4.0,83,agente,2020-08-13 12:31:52
1025,0001WaFJ133Y3RXK,2020-08-13 13:22:31,Chat - Salud,39.0,4.0,128,agente,2020-08-13 13:38:50
1026,0001WaFJ133Y3SMC,2020-08-13 14:11:28,Chat - Afiliaciones,369.2,2.0,35,agente,2020-08-13 14:42:36
1027,0001WaFJ133Y3T46,2020-08-13 14:43:47,Chat - Salud,16.7,10.0,168,agente,2020-08-13 14:49:58
1028,0001WaFJ133Y3T77,2020-08-13 14:50:08,Chat - Afiliaciones,113.57894736842104,1340.0,109,agente,2020-08-13 15:26:29
1029,0001WaFJ133Y3TAB,2020-08-13 14:55:55,Chat - Afiliaciones,468.4,3.0,35,agente,2020-08-13 15:35:12
1030,0001WaFJ133Y3TAT,2020-08-13 14:58:04,Chat - Afiliaciones,141.75,325.0,739,cliente,2020-08-13 15:45:46
1031,0001WaFJ133Y3TNR,2020-08-13 15:21:28,Chat - Salud,21.66666666666667,4.0,58,agente,2020-08-13 15:23:46
1032,0001WaFJ133Y3U1G,2020-08-13 15:50:28,Chat - Salud,18.2,3.0,259,agente,2020-08-13 15:52:32
1033,0001WaFJ133Y3UEC,2020-08-13 16:21:17,Chat - Afiliaciones,196.0,2261.0,161,agente,2020-08-13 17:20:25
1034,0001WaFJ133Y3VAE,2020-08-13 17:24:21,Chat - Salud,12.733333333333333,3.0,132,agente,2020-08-13 17:28:08
1035,0001WaFJ133Y3VHY,2020-08-13 17:42:18,Chat - Salud,12.0,3.0,119,agente,2020-08-13 17:45:38
1036,0001WaFJ133Y3W0J,2020-08-13 18:19:59,Chat - Afiliaciones,189.75,113.0,87,agente,2020-08-13 18:46:58
1037,0001WaFJ133Y3W6B,2020-08-13 18:36:29,Chat - Salud,23.285714285714285,3.0,61,agente,2020-08-13 18:39:29
1038,0001WaFJ133Y3W7D,2020-08-13 18:37:36,Chat - Afiliaciones,439.25,83.0,86,agente,2020-08-13 19:07:59
1039,0001WaFJ133Y3W7T,2020-08-13 18:38:41,Chat - Salud,14.928571428571427,4.0,354,agente,2020-08-13 18:42:20
1040,0001WaFJ133Y3WPH,2020-08-13 19:12:00,Chat - Salud,21.3,3.0,163,agente,2020-08-13 19:19:15
1041,0001WaFJ133Y3WWA,2020-08-13 19:25:22,Chat - Salud,25.6,2.0,163,agente,2020-08-13 19:32:14
1042,0001WaFJ133Y3X1V,2020-08-13 19:38:39,Chat - Salud,21.40625,4.0,232,agente,2020-08-13 19:51:39
1043,0001WaFJ133Y3X7H,2020-08-13 19:51:16,Chat - Salud,21.90909090909091,3.0,124,agente,2020-08-13 19:55:26
1044,0001WaFJ133Y3Y1S,2020-08-13 21:00:12,Chat - Afiliaciones,256.1818181818182,109.0,110,agente,2020-08-13 21:47:17
1045,0001WaFJ133Y3YBM,2020-08-13 21:26:17,Chat - Afiliaciones,150.47058823529414,1662.0,156,agente,2020-08-13 22:09:10
1046,0001WaFJ133Y3YD9,2020-08-13 21:31:41,Chat - Salud,16.928571428571427,3.0,148,agente,2020-08-13 21:37:51
1047,0001WaFJ133Y3YHW,2020-08-13 21:41:01,Chat - Salud,50.375,100.0,85,agente,2020-08-13 21:49:42
1048,0001WaFJ133Y3YTB,2020-08-13 22:01:50,Chat - Salud,17.925925925925924,35.0,276,agente,2020-08-13 22:10:07
1049,0001WaFJ133Y4085,2020-08-13 22:48:05,Chat - Afiliaciones,115.5,13.0,41,agente,2020-08-13 22:59:47
1050,0001WaFJ133Y40VC,2020-08-14 00:37:27,Chat - Afiliaciones,68.75,182.0,76,agente,2020-08-14 00:46:45
1051,0001WaFJ133Y40W9,2020-08-14 01:09:45,Chat - Afiliaciones,22.6,5.0,41,agente,2020-08-14 01:12:10
1052,0001WaFJ133Y41AW,2020-08-14 12:11:56,Chat - Salud,37.714285714285715,3.0,61,agente,2020-08-14 12:17:56
1053,0001WaFJ133Y41X9,2020-08-14 13:09:41,Chat - Afiliaciones,62.4,25.0,39,agente,2020-08-14 13:18:16
1054,0001WaFJ133Y41YS,2020-08-14 13:14:37,Chat - Afiliaciones,81.375,79.0,62,agente,2020-08-14 13:26:59
1055,0001WaFJ133Y42BQ,2020-08-14 13:51:05,Chat - Afiliaciones,123.2,2.0,35,agente,2020-08-14 14:01:32
1056,0001WaFJ133Y42W5,2020-08-14 14:29:17,Chat - Salud,6.666666666666668,2.0,89,agente,2020-08-14 14:30:38
1057,0001WaFJ133Y43GX,2020-08-14 15:14:24,Chat - Salud,16.974358974358974,3.0,451,agente,2020-08-14 15:25:34
1058,0001WaFJ133Y43R3,2020-08-14 15:29:31,Chat - Salud,33.333333333333336,2.0,311,agente,2020-08-14 15:37:53
1059,0001WaFJ133Y44K5,2020-08-14 16:27:39,Chat - Salud,25.875,90.0,291,agente,2020-08-14 16:38:19
1060,0001WaFJ133Y44S6,2020-08-14 16:41:25,Chat - Salud,22.3125,3.0,125,agente,2020-08-14 16:50:14
1061,0001WaFJ133Y44YR,2020-08-14 16:55:18,Chat - Afiliaciones,421.6,3.0,35,agente,2020-08-14 17:30:41
1062,0001WaFJ133Y45EG,2020-08-14 17:29:23,Chat - Afiliaciones,438.125,132.0,75,agente,2020-08-14 18:28:04
1063,0001WaFJ133Y45KW,2020-08-14 17:41:17,Chat - Afiliaciones,628.8,2.0,40,agente,2020-08-14 18:33:52
1064,0001WaFJ133Y476G,2020-08-14 20:05:27,Chat - Afiliaciones,50.6,91.0,271,agente,2020-08-14 20:14:00
1065,0001WaFJ133Y47AR,2020-08-14 20:16:32,Chat - Afiliaciones,144.66666666666666,53.0,41,agente,2020-08-14 20:31:09
1066,0001WaFJ133Y47HY,2020-08-14 20:37:58,Chat - Salud,27.823529411764717,3.0,191,agente,2020-08-14 20:54:12
1067,0001WaFJ133Y47VU,2020-08-14 21:06:12,Chat - Salud,26.9375,95.0,146,agente,2020-08-14 21:14:55
1068,0001WaFJ133Y47YT,2020-08-14 21:12:30,Chat - Salud,21.91666666666667,2.0,142,agente,2020-08-14 21:17:43
1069,0001WaFJ133Y483R,2020-08-14 21:26:00,Chat - Afiliaciones,224.0,2.0,40,agente,2020-08-14 21:44:52
1070,0001WaFJ133Y48JF,2020-08-14 22:11:49,Chat - Afiliaciones,65.0909090909091,341.0,149,cliente,2020-08-14 22:26:06
1071,0001WaFJ133Y48QK,2020-08-14 22:25:13,Chat - Afiliaciones,41.75,161.0,106,cliente,2020-08-14 22:33:47
1072,0001WaFJ133Y4901,2020-08-14 22:55:25,Chat - Salud,18.9,2.0,99,agente,2020-08-14 22:58:42
1073,0001WaFJ133Y4922,2020-08-14 22:59:24,Chat - Salud,58.6,181.0,67,agente,2020-08-14 23:09:58
1074,0001WaFJ133Y497Y,2020-08-14 23:30:52,Chat - Salud,56.42857142857143,35.0,93,agente,2020-08-14 23:44:26
1075,0001WaFJ133Y49H1,2020-08-15 01:36:06,Chat - Afiliaciones,43.66666666666666,42.0,388,agente,2020-08-15 01:49:24
1076,0001WaFJ133Y4AFE,2020-08-15 13:47:56,Chat - Salud,45.9,96.0,226,agente,2020-08-15 13:57:44
1077,0001WaFJ133Y4ASQ,2020-08-15 14:30:45,Chat - Afiliaciones,268.4,124.0,108,agente,2020-08-15 14:53:15
1078,0001WaFJ133Y4B0G,2020-08-15 14:48:58,Chat - Afiliaciones,136.83333333333334,21.0,32,agente,2020-08-15 15:04:02
1079,0001WaFJ133Y4B5Q,2020-08-15 15:06:27,Chat - Afiliaciones,28.7,4.0,82,agente,2020-08-15 15:12:35
1080,0001WaFJ133Y4BDM,2020-08-15 15:30:15,Chat - Salud,31.5,80.0,59,agente,2020-08-15 15:34:45
1081,0001WaFJ133Y4BX0,2020-08-15 16:15:24,Chat - Afiliaciones,129.66666666666666,38.0,69,agente,2020-08-15 16:28:33
1082,0001WaFJ133Y4C42,2020-08-15 16:31:54,Chat - Salud,23.375,2.0,110,agente,2020-08-15 16:38:20
1083,0001WaFJ133Y4CEF,2020-08-15 17:12:54,Chat - Salud,20.133333333333333,4.0,382,agente,2020-08-15 17:18:25
1084,0001WaFJ133Y4CS6,2020-08-15 17:54:49,Chat - Afiliaciones,134.88888888888889,276.0,235,agente,2020-08-15 18:15:13
1085,0001WaFJ133Y4DNG,2020-08-15 21:00:14,Chat - Afiliaciones,18.0625,3.0,173,agente,2020-08-15 21:05:14
1086,0001WaFJ133Y4ECF,2020-08-16 00:22:24,Chat - Afiliaciones,29.42857142857143,2.0,391,agente,2020-08-16 00:29:23
1087,0001WaFJ133Y4ECY,2020-08-16 00:43:32,Chat - Afiliaciones,15.75,14.0,290,agente,2020-08-16 00:46:51
1088,0001WaFJ133Y4GTF,2020-08-18 12:27:35,Chat - Afiliaciones,54.4,50.0,68,agente,2020-08-18 12:33:44
1089,0001WaFJ133Y4GUB,2020-08-18 12:28:56,Chat - Afiliaciones,56.83333333333334,94.0,114,cliente,2020-08-18 12:35:13
1090,0001WaFJ133Y4GVB,2020-08-18 12:31:45,Chat - Afiliaciones,56.14285714285714,167.0,62,agente,2020-08-18 12:40:47
1091,0001WaFJ133Y4H12,2020-08-18 12:44:49,Chat - Afiliaciones,42.42857142857143,2.0,620,agente,2020-08-18 13:10:01
1092,0001WaFJ133Y4HE0,2020-08-18 13:14:33,Chat - Salud,95.83333333333331,276.0,187,agente,2020-08-18 13:34:53
1093,0001WaFJ133Y4HQX,2020-08-18 13:32:08,Chat - Afiliaciones,47.8,57.0,170,agente,2020-08-18 13:44:27
1094,0001WaFJ133Y4J9B,2020-08-18 13:59:55,Chat - Afiliaciones,283.625,1820.0,118,agente,2020-08-18 14:39:32
1095,0001WaFJ133Y4J9K,2020-08-18 14:00:20,Chat - Salud,98.42857142857143,115.0,67,agente,2020-08-18 14:16:02
1096,0001WaFJ133Y4JET,2020-08-18 14:07:56,Chat - Salud,107.83333333333331,2.0,59,agente,2020-08-18 14:19:51
1097,0001WaFJ133Y4JWS,2020-08-18 14:31:34,Chat - Salud,84.5,175.0,155,agente,2020-08-18 14:45:57
1098,0001WaFJ133Y4KDX,2020-08-18 14:53:35,Chat - Salud,36.19047619047619,24.0,245,agente,2020-08-18 15:07:00
1099,0001WaFJ133Y4KMA,2020-08-18 15:03:13,Chat - Salud,43.04,201.0,224,agente,2020-08-18 15:23:26
1100,0001WaFJ133Y4MDX,2020-08-18 15:41:41,Chat - Salud,70.5,535.0,219,agente,2020-08-18 15:56:07
